-1.409712,-3.9881
-1.380216,-2.8012
-1.329496,-1.6855
-1.299281,-1.7092
-1.279496,-1.4481
-1.259353,-1.4243
-1.230576,-1.4674
-1.228777,-1.4718
-1.168705,-0.9733
