-1.423352,31.831
-1.416758,22.165
-1.411538,20.628
-1.377473,41.803
-1.371703,49.977
-1.354945,61.066
-1.298352,83.88
-1.26978,90.301
-1.243681,90.301
-1.228846,80.874
-1.214835,92.35
-1.209066,95.902
