-1.419784,-7.4065
-1.419065,-6.908
-1.410072,-7.0504
-1.379856,-3.9881
-1.359353,-3.8694
-1.29964,-2.0415
-1.259353,-1.9466
-1.248921,-1.4006
-1.214748,-1.4955
-1.208993,-1.3294
-1.138489,-0.8546
