-1.422971,3.2206
-1.417428,2.323
-1.412544,2.7353
-1.377776,4.9853
-1.37232,5.3818
-1.37182,5.5809
-1.355286,7.0368
-1.299683,8.5147
-1.27107,9.3529
-1.245225,7.5662
-1.23044,10.2353
-1.215666,7.0147
-1.209366,3.8382
